"","sample","module","status","tot.seq","seq.length","pct.gc","pct.dup"
"2819","M7020001103128_1.fq.gz","Adapter Content","PASS","11634449","150",48,13.37
"2820","M7020001103128_1.fq.gz","Kmer Content","PASS","11634449","150",48,13.37
"2821","M7020001103128_2.fq.gz","Basic Statistics","PASS","11634449","150",48,12.5
"2822","M7020001103128_2.fq.gz","Per base sequence quality","PASS","11634449","150",48,12.5
"2823","M7020001103128_2.fq.gz","Per tile sequence quality","WARN","11634449","150",48,12.5
"2824","M7020001103128_2.fq.gz","Per sequence quality scores","PASS","11634449","150",48,12.5
"2825","M7020001103128_2.fq.gz","Per base sequence content","PASS","11634449","150",48,12.5
"2826","M7020001103128_2.fq.gz","Per sequence GC content","PASS","11634449","150",48,12.5
"2827","M7020001103128_2.fq.gz","Per base N content","PASS","11634449","150",48,12.5
"2828","M7020001103128_2.fq.gz","Sequence Length Distribution","PASS","11634449","150",48,12.5
"2829","M7020001103128_2.fq.gz","Sequence Duplication Levels","PASS","11634449","150",48,12.5
"2830","M7020001103128_2.fq.gz","Overrepresented sequences","PASS","11634449","150",48,12.5
"2831","M7020001103128_2.fq.gz","Adapter Content","PASS","11634449","150",48,12.5
"2832","M7020001103128_2.fq.gz","Kmer Content","PASS","11634449","150",48,12.5
"2833","M7020001103530_1.fq.gz","Basic Statistics","PASS","15238939","150",55,15.56
"2834","M7020001103530_1.fq.gz","Per base sequence quality","PASS","15238939","150",55,15.56
"2835","M7020001103530_1.fq.gz","Per tile sequence quality","PASS","15238939","150",55,15.56
"2836","M7020001103530_1.fq.gz","Per sequence quality scores","PASS","15238939","150",55,15.56
"2837","M7020001103530_1.fq.gz","Per base sequence content","WARN","15238939","150",55,15.56
"2838","M7020001103530_1.fq.gz","Per sequence GC content","FAIL","15238939","150",55,15.56
"2839","M7020001103530_1.fq.gz","Per base N content","PASS","15238939","150",55,15.56
"2840","M7020001103530_1.fq.gz","Sequence Length Distribution","PASS","15238939","150",55,15.56
"2841","M7020001103530_1.fq.gz","Sequence Duplication Levels","PASS","15238939","150",55,15.56
"2842","M7020001103530_1.fq.gz","Overrepresented sequences","PASS","15238939","150",55,15.56
"2843","M7020001103530_1.fq.gz","Adapter Content","PASS","15238939","150",55,15.56
"2844","M7020001103530_1.fq.gz","Kmer Content","PASS","15238939","150",55,15.56
"2845","M7020001103530_2.fq.gz","Basic Statistics","PASS","15238939","150",55,14.86
"2846","M7020001103530_2.fq.gz","Per base sequence quality","PASS","15238939","150",55,14.86
"2847","M7020001103530_2.fq.gz","Per tile sequence quality","WARN","15238939","150",55,14.86
"2848","M7020001103530_2.fq.gz","Per sequence quality scores","PASS","15238939","150",55,14.86
"2849","M7020001103530_2.fq.gz","Per base sequence content","WARN","15238939","150",55,14.86
"2850","M7020001103530_2.fq.gz","Per sequence GC content","FAIL","15238939","150",55,14.86
"2851","M7020001103530_2.fq.gz","Per base N content","PASS","15238939","150",55,14.86
"2852","M7020001103530_2.fq.gz","Sequence Length Distribution","PASS","15238939","150",55,14.86
"2853","M7020001103530_2.fq.gz","Sequence Duplication Levels","PASS","15238939","150",55,14.86
"2854","M7020001103530_2.fq.gz","Overrepresented sequences","PASS","15238939","150",55,14.86
"2855","M7020001103530_2.fq.gz","Adapter Content","PASS","15238939","150",55,14.86
"2856","M7020001103530_2.fq.gz","Kmer Content","PASS","15238939","150",55,14.86
"2857","M7020001105937_1.fq.gz","Basic Statistics","PASS","15421025","150",55,19.33
"2858","M7020001105937_1.fq.gz","Per base sequence quality","PASS","15421025","150",55,19.33
"2859","M7020001105937_1.fq.gz","Per tile sequence quality","PASS","15421025","150",55,19.33
"2860","M7020001105937_1.fq.gz","Per sequence quality scores","PASS","15421025","150",55,19.33
"2861","M7020001105937_1.fq.gz","Per base sequence content","WARN","15421025","150",55,19.33
"2862","M7020001105937_1.fq.gz","Per sequence GC content","FAIL","15421025","150",55,19.33
"2863","M7020001105937_1.fq.gz","Per base N content","PASS","15421025","150",55,19.33
"2864","M7020001105937_1.fq.gz","Sequence Length Distribution","PASS","15421025","150",55,19.33
"2865","M7020001105937_1.fq.gz","Sequence Duplication Levels","PASS","15421025","150",55,19.33
"2866","M7020001105937_1.fq.gz","Overrepresented sequences","PASS","15421025","150",55,19.33
"2867","M7020001105937_1.fq.gz","Adapter Content","PASS","15421025","150",55,19.33
"2868","M7020001105937_1.fq.gz","Kmer Content","FAIL","15421025","150",55,19.33
"2869","M7020001105937_2.fq.gz","Basic Statistics","PASS","15421025","150",55,18.06
"2870","M7020001105937_2.fq.gz","Per base sequence quality","PASS","15421025","150",55,18.06
"2871","M7020001105937_2.fq.gz","Per tile sequence quality","WARN","15421025","150",55,18.06
"2872","M7020001105937_2.fq.gz","Per sequence quality scores","PASS","15421025","150",55,18.06
"2873","M7020001105937_2.fq.gz","Per base sequence content","WARN","15421025","150",55,18.06
"2874","M7020001105937_2.fq.gz","Per sequence GC content","FAIL","15421025","150",55,18.06
"2875","M7020001105937_2.fq.gz","Per base N content","PASS","15421025","150",55,18.06
"2876","M7020001105937_2.fq.gz","Sequence Length Distribution","PASS","15421025","150",55,18.06
"2877","M7020001105937_2.fq.gz","Sequence Duplication Levels","PASS","15421025","150",55,18.06
"2878","M7020001105937_2.fq.gz","Overrepresented sequences","PASS","15421025","150",55,18.06
"2879","M7020001105937_2.fq.gz","Adapter Content","PASS","15421025","150",55,18.06
"2880","M7020001105937_2.fq.gz","Kmer Content","PASS","15421025","150",55,18.06
"2881","M7020001106120_1.fq.gz","Basic Statistics","PASS","16258119","150",56,13.13
"2882","M7020001106120_1.fq.gz","Per base sequence quality","PASS","16258119","150",56,13.13
"2883","M7020001106120_1.fq.gz","Per tile sequence quality","PASS","16258119","150",56,13.13
"2884","M7020001106120_1.fq.gz","Per sequence quality scores","PASS","16258119","150",56,13.13
"2885","M7020001106120_1.fq.gz","Per base sequence content","WARN","16258119","150",56,13.13
"2886","M7020001106120_1.fq.gz","Per sequence GC content","FAIL","16258119","150",56,13.13
"2887","M7020001106120_1.fq.gz","Per base N content","PASS","16258119","150",56,13.13
"2888","M7020001106120_1.fq.gz","Sequence Length Distribution","PASS","16258119","150",56,13.13
"2889","M7020001106120_1.fq.gz","Sequence Duplication Levels","PASS","16258119","150",56,13.13
"2890","M7020001106120_1.fq.gz","Overrepresented sequences","PASS","16258119","150",56,13.13
"2891","M7020001106120_1.fq.gz","Adapter Content","PASS","16258119","150",56,13.13
"2892","M7020001106120_1.fq.gz","Kmer Content","PASS","16258119","150",56,13.13
"2893","M7020001106120_2.fq.gz","Basic Statistics","PASS","16258119","150",56,12.16
"2894","M7020001106120_2.fq.gz","Per base sequence quality","PASS","16258119","150",56,12.16
"2895","M7020001106120_2.fq.gz","Per tile sequence quality","WARN","16258119","150",56,12.16
"2896","M7020001106120_2.fq.gz","Per sequence quality scores","PASS","16258119","150",56,12.16
"2897","M7020001106120_2.fq.gz","Per base sequence content","WARN","16258119","150",56,12.16
"2898","M7020001106120_2.fq.gz","Per sequence GC content","FAIL","16258119","150",56,12.16
"2899","M7020001106120_2.fq.gz","Per base N content","PASS","16258119","150",56,12.16
"2900","M7020001106120_2.fq.gz","Sequence Length Distribution","PASS","16258119","150",56,12.16
"2901","M7020001106120_2.fq.gz","Sequence Duplication Levels","PASS","16258119","150",56,12.16
"2902","M7020001106120_2.fq.gz","Overrepresented sequences","PASS","16258119","150",56,12.16
"2903","M7020001106120_2.fq.gz","Adapter Content","PASS","16258119","150",56,12.16
"2904","M7020001106120_2.fq.gz","Kmer Content","PASS","16258119","150",56,12.16
"2905","M7020001106139_1.fq.gz","Basic Statistics","PASS","14537310","150",55,11.09
"2906","M7020001106139_1.fq.gz","Per base sequence quality","PASS","14537310","150",55,11.09
"2907","M7020001106139_1.fq.gz","Per tile sequence quality","PASS","14537310","150",55,11.09
"2908","M7020001106139_1.fq.gz","Per sequence quality scores","PASS","14537310","150",55,11.09
"2909","M7020001106139_1.fq.gz","Per base sequence content","WARN","14537310","150",55,11.09
"2910","M7020001106139_1.fq.gz","Per sequence GC content","WARN","14537310","150",55,11.09
"2911","M7020001106139_1.fq.gz","Per base N content","PASS","14537310","150",55,11.09
"2912","M7020001106139_1.fq.gz","Sequence Length Distribution","PASS","14537310","150",55,11.09
"2913","M7020001106139_1.fq.gz","Sequence Duplication Levels","PASS","14537310","150",55,11.09
"2914","M7020001106139_1.fq.gz","Overrepresented sequences","PASS","14537310","150",55,11.09
"2915","M7020001106139_1.fq.gz","Adapter Content","PASS","14537310","150",55,11.09
"2916","M7020001106139_1.fq.gz","Kmer Content","PASS","14537310","150",55,11.09
"2917","M7020001106139_2.fq.gz","Basic Statistics","PASS","14537310","150",55,9.79
"2918","M7020001106139_2.fq.gz","Per base sequence quality","PASS","14537310","150",55,9.79
"2919","M7020001106139_2.fq.gz","Per tile sequence quality","FAIL","14537310","150",55,9.79
"2920","M7020001106139_2.fq.gz","Per sequence quality scores","PASS","14537310","150",55,9.79
"2921","M7020001106139_2.fq.gz","Per base sequence content","WARN","14537310","150",55,9.79
"2922","M7020001106139_2.fq.gz","Per sequence GC content","WARN","14537310","150",55,9.79
"2923","M7020001106139_2.fq.gz","Per base N content","PASS","14537310","150",55,9.79
"2924","M7020001106139_2.fq.gz","Sequence Length Distribution","PASS","14537310","150",55,9.79
"2925","M7020001106139_2.fq.gz","Sequence Duplication Levels","PASS","14537310","150",55,9.79
"2926","M7020001106139_2.fq.gz","Overrepresented sequences","PASS","14537310","150",55,9.79
"2927","M7020001106139_2.fq.gz","Adapter Content","PASS","14537310","150",55,9.79
"2928","M7020001106139_2.fq.gz","Kmer Content","PASS","14537310","150",55,9.79
"2929","M7020001106433_1.fq.gz","Basic Statistics","PASS","19739644","150",53,16.71
"2930","M7020001106433_1.fq.gz","Per base sequence quality","PASS","19739644","150",53,16.71
"2931","M7020001106433_1.fq.gz","Per tile sequence quality","WARN","19739644","150",53,16.71
"2932","M7020001106433_1.fq.gz","Per sequence quality scores","PASS","19739644","150",53,16.71
"2933","M7020001106433_1.fq.gz","Per base sequence content","WARN","19739644","150",53,16.71
"2934","M7020001106433_1.fq.gz","Per sequence GC content","PASS","19739644","150",53,16.71
"2935","M7020001106433_1.fq.gz","Per base N content","PASS","19739644","150",53,16.71
"2936","M7020001106433_1.fq.gz","Sequence Length Distribution","PASS","19739644","150",53,16.71
"2937","M7020001106433_1.fq.gz","Sequence Duplication Levels","PASS","19739644","150",53,16.71
"2938","M7020001106433_1.fq.gz","Overrepresented sequences","PASS","19739644","150",53,16.71
"2939","M7020001106433_1.fq.gz","Adapter Content","PASS","19739644","150",53,16.71
"2940","M7020001106433_1.fq.gz","Kmer Content","FAIL","19739644","150",53,16.71
"2941","M7020001106433_2.fq.gz","Basic Statistics","PASS","19739644","150",53,10.22
"2942","M7020001106433_2.fq.gz","Per base sequence quality","PASS","19739644","150",53,10.22
"2943","M7020001106433_2.fq.gz","Per tile sequence quality","WARN","19739644","150",53,10.22
"2944","M7020001106433_2.fq.gz","Per sequence quality scores","PASS","19739644","150",53,10.22
"2945","M7020001106433_2.fq.gz","Per base sequence content","WARN","19739644","150",53,10.22
"2946","M7020001106433_2.fq.gz","Per sequence GC content","PASS","19739644","150",53,10.22
"2947","M7020001106433_2.fq.gz","Per base N content","PASS","19739644","150",53,10.22
"2948","M7020001106433_2.fq.gz","Sequence Length Distribution","PASS","19739644","150",53,10.22
"2949","M7020001106433_2.fq.gz","Sequence Duplication Levels","PASS","19739644","150",53,10.22
"2950","M7020001106433_2.fq.gz","Overrepresented sequences","PASS","19739644","150",53,10.22
"2951","M7020001106433_2.fq.gz","Adapter Content","PASS","19739644","150",53,10.22
"2952","M7020001106433_2.fq.gz","Kmer Content","PASS","19739644","150",53,10.22
"2953","M7020001111925_1.fq.gz","Basic Statistics","PASS","17767576","150",52,23.39
"2954","M7020001111925_1.fq.gz","Per base sequence quality","PASS","17767576","150",52,23.39
"2955","M7020001111925_1.fq.gz","Per tile sequence quality","PASS","17767576","150",52,23.39
"2956","M7020001111925_1.fq.gz","Per sequence quality scores","PASS","17767576","150",52,23.39
"2957","M7020001111925_1.fq.gz","Per base sequence content","WARN","17767576","150",52,23.39
"2958","M7020001111925_1.fq.gz","Per sequence GC content","WARN","17767576","150",52,23.39
"2959","M7020001111925_1.fq.gz","Per base N content","PASS","17767576","150",52,23.39
"2960","M7020001111925_1.fq.gz","Sequence Length Distribution","PASS","17767576","150",52,23.39
"2961","M7020001111925_1.fq.gz","Sequence Duplication Levels","PASS","17767576","150",52,23.39
"2962","M7020001111925_1.fq.gz","Overrepresented sequences","PASS","17767576","150",52,23.39
"2963","M7020001111925_1.fq.gz","Adapter Content","PASS","17767576","150",52,23.39
"2964","M7020001111925_1.fq.gz","Kmer Content","FAIL","17767576","150",52,23.39
"2965","M7020001111925_2.fq.gz","Basic Statistics","PASS","17767576","150",52,20.54
"2966","M7020001111925_2.fq.gz","Per base sequence quality","PASS","17767576","150",52,20.54
"2967","M7020001111925_2.fq.gz","Per tile sequence quality","FAIL","17767576","150",52,20.54
"2968","M7020001111925_2.fq.gz","Per sequence quality scores","PASS","17767576","150",52,20.54
"2969","M7020001111925_2.fq.gz","Per base sequence content","WARN","17767576","150",52,20.54
"2970","M7020001111925_2.fq.gz","Per sequence GC content","WARN","17767576","150",52,20.54
"2971","M7020001111925_2.fq.gz","Per base N content","PASS","17767576","150",52,20.54
"2972","M7020001111925_2.fq.gz","Sequence Length Distribution","PASS","17767576","150",52,20.54
"2973","M7020001111925_2.fq.gz","Sequence Duplication Levels","PASS","17767576","150",52,20.54
"2974","M7020001111925_2.fq.gz","Overrepresented sequences","PASS","17767576","150",52,20.54
"2975","M7020001111925_2.fq.gz","Adapter Content","PASS","17767576","150",52,20.54
"2976","M7020001111925_2.fq.gz","Kmer Content","FAIL","17767576","150",52,20.54
"2977","M7020001112717_1.fq.gz","Basic Statistics","PASS","14397293","150",55,13.58
"2978","M7020001112717_1.fq.gz","Per base sequence quality","PASS","14397293","150",55,13.58
"2979","M7020001112717_1.fq.gz","Per tile sequence quality","PASS","14397293","150",55,13.58
"2980","M7020001112717_1.fq.gz","Per sequence quality scores","PASS","14397293","150",55,13.58
"2981","M7020001112717_1.fq.gz","Per base sequence content","WARN","14397293","150",55,13.58
"2982","M7020001112717_1.fq.gz","Per sequence GC content","FAIL","14397293","150",55,13.58
"2983","M7020001112717_1.fq.gz","Per base N content","PASS","14397293","150",55,13.58
"2984","M7020001112717_1.fq.gz","Sequence Length Distribution","PASS","14397293","150",55,13.58
"2985","M7020001112717_1.fq.gz","Sequence Duplication Levels","PASS","14397293","150",55,13.58
"2986","M7020001112717_1.fq.gz","Overrepresented sequences","PASS","14397293","150",55,13.58
"2987","M7020001112717_1.fq.gz","Adapter Content","PASS","14397293","150",55,13.58
"2988","M7020001112717_1.fq.gz","Kmer Content","PASS","14397293","150",55,13.58
"2989","M7020001112717_2.fq.gz","Basic Statistics","PASS","14397293","150",55,11.91
"2990","M7020001112717_2.fq.gz","Per base sequence quality","PASS","14397293","150",55,11.91
"2991","M7020001112717_2.fq.gz","Per tile sequence quality","WARN","14397293","150",55,11.91
"2992","M7020001112717_2.fq.gz","Per sequence quality scores","PASS","14397293","150",55,11.91
"2993","M7020001112717_2.fq.gz","Per base sequence content","WARN","14397293","150",55,11.91
"2994","M7020001112717_2.fq.gz","Per sequence GC content","FAIL","14397293","150",55,11.91
"2995","M7020001112717_2.fq.gz","Per base N content","PASS","14397293","150",55,11.91
"2996","M7020001112717_2.fq.gz","Sequence Length Distribution","PASS","14397293","150",55,11.91
"2997","M7020001112717_2.fq.gz","Sequence Duplication Levels","PASS","14397293","150",55,11.91
"2998","M7020001112717_2.fq.gz","Overrepresented sequences","PASS","14397293","150",55,11.91
"2999","M7020001112717_2.fq.gz","Adapter Content","PASS","14397293","150",55,11.91
"3000","M7020001112717_2.fq.gz","Kmer Content","PASS","14397293","150",55,11.91
"3001","M7020001112931_1.fq.gz","Basic Statistics","PASS","12327269","150",53,7.63
"3002","M7020001112931_1.fq.gz","Per base sequence quality","PASS","12327269","150",53,7.63
"3003","M7020001112931_1.fq.gz","Per tile sequence quality","PASS","12327269","150",53,7.63
"3004","M7020001112931_1.fq.gz","Per sequence quality scores","PASS","12327269","150",53,7.63
"3005","M7020001112931_1.fq.gz","Per base sequence content","WARN","12327269","150",53,7.63
"3006","M7020001112931_1.fq.gz","Per sequence GC content","WARN","12327269","150",53,7.63
"3007","M7020001112931_1.fq.gz","Per base N content","PASS","12327269","150",53,7.63
"3008","M7020001112931_1.fq.gz","Sequence Length Distribution","PASS","12327269","150",53,7.63
"3009","M7020001112931_1.fq.gz","Sequence Duplication Levels","PASS","12327269","150",53,7.63
"3010","M7020001112931_1.fq.gz","Overrepresented sequences","PASS","12327269","150",53,7.63
"3011","M7020001112931_1.fq.gz","Adapter Content","PASS","12327269","150",53,7.63
"3012","M7020001112931_1.fq.gz","Kmer Content","PASS","12327269","150",53,7.63
"3013","M7020001112931_2.fq.gz","Basic Statistics","PASS","12327269","150",53,7.18
"3014","M7020001112931_2.fq.gz","Per base sequence quality","PASS","12327269","150",53,7.18
"3015","M7020001112931_2.fq.gz","Per tile sequence quality","WARN","12327269","150",53,7.18
"3016","M7020001112931_2.fq.gz","Per sequence quality scores","PASS","12327269","150",53,7.18
"3017","M7020001112931_2.fq.gz","Per base sequence content","WARN","12327269","150",53,7.18
"3018","M7020001112931_2.fq.gz","Per sequence GC content","WARN","12327269","150",53,7.18
"3019","M7020001112931_2.fq.gz","Per base N content","PASS","12327269","150",53,7.18
"3020","M7020001112931_2.fq.gz","Sequence Length Distribution","PASS","12327269","150",53,7.18
"3021","M7020001112931_2.fq.gz","Sequence Duplication Levels","PASS","12327269","150",53,7.18
"3022","M7020001112931_2.fq.gz","Overrepresented sequences","PASS","12327269","150",53,7.18
"3023","M7020001112931_2.fq.gz","Adapter Content","PASS","12327269","150",53,7.18
"3024","M7020001112931_2.fq.gz","Kmer Content","PASS","12327269","150",53,7.18
"3025","M7020001113026_1.fq.gz","Basic Statistics","PASS","12195603","150",52,12.3
"3026","M7020001113026_1.fq.gz","Per base sequence quality","PASS","12195603","150",52,12.3
"3027","M7020001113026_1.fq.gz","Per tile sequence quality","PASS","12195603","150",52,12.3
"3028","M7020001113026_1.fq.gz","Per sequence quality scores","PASS","12195603","150",52,12.3
"3029","M7020001113026_1.fq.gz","Per base sequence content","WARN","12195603","150",52,12.3
"3030","M7020001113026_1.fq.gz","Per sequence GC content","PASS","12195603","150",52,12.3
"3031","M7020001113026_1.fq.gz","Per base N content","PASS","12195603","150",52,12.3
"3032","M7020001113026_1.fq.gz","Sequence Length Distribution","PASS","12195603","150",52,12.3
"3033","M7020001113026_1.fq.gz","Sequence Duplication Levels","PASS","12195603","150",52,12.3
"3034","M7020001113026_1.fq.gz","Overrepresented sequences","PASS","12195603","150",52,12.3
"3035","M7020001113026_1.fq.gz","Adapter Content","PASS","12195603","150",52,12.3
"3036","M7020001113026_1.fq.gz","Kmer Content","PASS","12195603","150",52,12.3
"3037","M7020001113026_2.fq.gz","Basic Statistics","PASS","12195603","150",52,10.07
"3038","M7020001113026_2.fq.gz","Per base sequence quality","PASS","12195603","150",52,10.07
"3039","M7020001113026_2.fq.gz","Per tile sequence quality","WARN","12195603","150",52,10.07
"3040","M7020001113026_2.fq.gz","Per sequence quality scores","PASS","12195603","150",52,10.07
"3041","M7020001113026_2.fq.gz","Per base sequence content","WARN","12195603","150",52,10.07
"3042","M7020001113026_2.fq.gz","Per sequence GC content","PASS","12195603","150",52,10.07
"3043","M7020001113026_2.fq.gz","Per base N content","PASS","12195603","150",52,10.07
"3044","M7020001113026_2.fq.gz","Sequence Length Distribution","PASS","12195603","150",52,10.07
"3045","M7020001113026_2.fq.gz","Sequence Duplication Levels","PASS","12195603","150",52,10.07
"3046","M7020001113026_2.fq.gz","Overrepresented sequences","PASS","12195603","150",52,10.07
"3047","M7020001113026_2.fq.gz","Adapter Content","PASS","12195603","150",52,10.07
"3048","M7020001113026_2.fq.gz","Kmer Content","PASS","12195603","150",52,10.07
"3049","M7020001114014_1.fq.gz","Basic Statistics","PASS","14168660","150",54,12.23
"3050","M7020001114014_1.fq.gz","Per base sequence quality","PASS","14168660","150",54,12.23
"3051","M7020001114014_1.fq.gz","Per tile sequence quality","PASS","14168660","150",54,12.23
"3052","M7020001114014_1.fq.gz","Per sequence quality scores","PASS","14168660","150",54,12.23
"3053","M7020001114014_1.fq.gz","Per base sequence content","WARN","14168660","150",54,12.23
"3054","M7020001114014_1.fq.gz","Per sequence GC content","WARN","14168660","150",54,12.23
"3055","M7020001114014_1.fq.gz","Per base N content","PASS","14168660","150",54,12.23
"3056","M7020001114014_1.fq.gz","Sequence Length Distribution","PASS","14168660","150",54,12.23
"3057","M7020001114014_1.fq.gz","Sequence Duplication Levels","PASS","14168660","150",54,12.23
"3058","M7020001114014_1.fq.gz","Overrepresented sequences","PASS","14168660","150",54,12.23
"3059","M7020001114014_1.fq.gz","Adapter Content","PASS","14168660","150",54,12.23
"3060","M7020001114014_1.fq.gz","Kmer Content","WARN","14168660","150",54,12.23
"3061","M7020001114014_2.fq.gz","Basic Statistics","PASS","14168660","150",54,11.42
"3062","M7020001114014_2.fq.gz","Per base sequence quality","PASS","14168660","150",54,11.42
"3063","M7020001114014_2.fq.gz","Per tile sequence quality","WARN","14168660","150",54,11.42
"3064","M7020001114014_2.fq.gz","Per sequence quality scores","PASS","14168660","150",54,11.42
"3065","M7020001114014_2.fq.gz","Per base sequence content","WARN","14168660","150",54,11.42
"3066","M7020001114014_2.fq.gz","Per sequence GC content","WARN","14168660","150",54,11.42
"3067","M7020001114014_2.fq.gz","Per base N content","PASS","14168660","150",54,11.42
"3068","M7020001114014_2.fq.gz","Sequence Length Distribution","PASS","14168660","150",54,11.42
"3069","M7020001114014_2.fq.gz","Sequence Duplication Levels","PASS","14168660","150",54,11.42
"3070","M7020001114014_2.fq.gz","Overrepresented sequences","PASS","14168660","150",54,11.42
"3071","M7020001114014_2.fq.gz","Adapter Content","PASS","14168660","150",54,11.42
"3072","M7020001114014_2.fq.gz","Kmer Content","PASS","14168660","150",54,11.42
"3073","M7020001114829_1.fq.gz","Basic Statistics","PASS","15267270","150",49,22.11
"3074","M7020001114829_1.fq.gz","Per base sequence quality","PASS","15267270","150",49,22.11
"3075","M7020001114829_1.fq.gz","Per tile sequence quality","PASS","15267270","150",49,22.11
"3076","M7020001114829_1.fq.gz","Per sequence quality scores","PASS","15267270","150",49,22.11
"3077","M7020001114829_1.fq.gz","Per base sequence content","PASS","15267270","150",49,22.11
"3078","M7020001114829_1.fq.gz","Per sequence GC content","FAIL","15267270","150",49,22.11
"3079","M7020001114829_1.fq.gz","Per base N content","PASS","15267270","150",49,22.11
"3080","M7020001114829_1.fq.gz","Sequence Length Distribution","PASS","15267270","150",49,22.11
"3081","M7020001114829_1.fq.gz","Sequence Duplication Levels","PASS","15267270","150",49,22.11
"3082","M7020001114829_1.fq.gz","Overrepresented sequences","PASS","15267270","150",49,22.11
"3083","M7020001114829_1.fq.gz","Adapter Content","PASS","15267270","150",49,22.11
"3084","M7020001114829_1.fq.gz","Kmer Content","FAIL","15267270","150",49,22.11
"3085","M7020001114829_2.fq.gz","Basic Statistics","PASS","15267270","150",49,19.75
"3086","M7020001114829_2.fq.gz","Per base sequence quality","PASS","15267270","150",49,19.75
"3087","M7020001114829_2.fq.gz","Per tile sequence quality","WARN","15267270","150",49,19.75
"3088","M7020001114829_2.fq.gz","Per sequence quality scores","PASS","15267270","150",49,19.75
"3089","M7020001114829_2.fq.gz","Per base sequence content","PASS","15267270","150",49,19.75
"3090","M7020001114829_2.fq.gz","Per sequence GC content","FAIL","15267270","150",49,19.75
"3091","M7020001114829_2.fq.gz","Per base N content","PASS","15267270","150",49,19.75
"3092","M7020001114829_2.fq.gz","Sequence Length Distribution","PASS","15267270","150",49,19.75
"3093","M7020001114829_2.fq.gz","Sequence Duplication Levels","PASS","15267270","150",49,19.75
"3094","M7020001114829_2.fq.gz","Overrepresented sequences","PASS","15267270","150",49,19.75
"3095","M7020001114829_2.fq.gz","Adapter Content","PASS","15267270","150",49,19.75
"3096","M7020001114829_2.fq.gz","Kmer Content","FAIL","15267270","150",49,19.75
"3097","M7020001115030_1.fq.gz","Basic Statistics","PASS","13908971","150",52,8.45
"3098","M7020001115030_1.fq.gz","Per base sequence quality","PASS","13908971","150",52,8.45
"3099","M7020001115030_1.fq.gz","Per tile sequence quality","PASS","13908971","150",52,8.45
"3100","M7020001115030_1.fq.gz","Per sequence quality scores","PASS","13908971","150",52,8.45
"3101","M7020001115030_1.fq.gz","Per base sequence content","WARN","13908971","150",52,8.45
"3102","M7020001115030_1.fq.gz","Per sequence GC content","WARN","13908971","150",52,8.45
"3103","M7020001115030_1.fq.gz","Per base N content","PASS","13908971","150",52,8.45
"3104","M7020001115030_1.fq.gz","Sequence Length Distribution","PASS","13908971","150",52,8.45
"3105","M7020001115030_1.fq.gz","Sequence Duplication Levels","PASS","13908971","150",52,8.45
"3106","M7020001115030_1.fq.gz","Overrepresented sequences","PASS","13908971","150",52,8.45
"3107","M7020001115030_1.fq.gz","Adapter Content","PASS","13908971","150",52,8.45
"3108","M7020001115030_1.fq.gz","Kmer Content","PASS","13908971","150",52,8.45
"3109","M7020001115030_2.fq.gz","Basic Statistics","PASS","13908971","150",52,8.14
"3110","M7020001115030_2.fq.gz","Per base sequence quality","PASS","13908971","150",52,8.14
"3111","M7020001115030_2.fq.gz","Per tile sequence quality","WARN","13908971","150",52,8.14
"3112","M7020001115030_2.fq.gz","Per sequence quality scores","PASS","13908971","150",52,8.14
"3113","M7020001115030_2.fq.gz","Per base sequence content","WARN","13908971","150",52,8.14
"3114","M7020001115030_2.fq.gz","Per sequence GC content","WARN","13908971","150",52,8.14
"3115","M7020001115030_2.fq.gz","Per base N content","PASS","13908971","150",52,8.14
"3116","M7020001115030_2.fq.gz","Sequence Length Distribution","PASS","13908971","150",52,8.14
"3117","M7020001115030_2.fq.gz","Sequence Duplication Levels","PASS","13908971","150",52,8.14
"3118","M7020001115030_2.fq.gz","Overrepresented sequences","PASS","13908971","150",52,8.14
"3119","M7020001115030_2.fq.gz","Adapter Content","PASS","13908971","150",52,8.14
"3120","M7020001115030_2.fq.gz","Kmer Content","PASS","13908971","150",52,8.14
"3121","M7020001115334_1.fq.gz","Basic Statistics","PASS","13630601","150",53,26.78
"3122","M7020001115334_1.fq.gz","Per base sequence quality","PASS","13630601","150",53,26.78
"3123","M7020001115334_1.fq.gz","Per tile sequence quality","PASS","13630601","150",53,26.78
"3124","M7020001115334_1.fq.gz","Per sequence quality scores","PASS","13630601","150",53,26.78
"3125","M7020001115334_1.fq.gz","Per base sequence content","WARN","13630601","150",53,26.78
"3126","M7020001115334_1.fq.gz","Per sequence GC content","FAIL","13630601","150",53,26.78
"3127","M7020001115334_1.fq.gz","Per base N content","PASS","13630601","150",53,26.78
"3128","M7020001115334_1.fq.gz","Sequence Length Distribution","PASS","13630601","150",53,26.78
"3129","M7020001115334_1.fq.gz","Sequence Duplication Levels","PASS","13630601","150",53,26.78
"3130","M7020001115334_1.fq.gz","Overrepresented sequences","PASS","13630601","150",53,26.78
"3131","M7020001115334_1.fq.gz","Adapter Content","PASS","13630601","150",53,26.78
"3132","M7020001115334_1.fq.gz","Kmer Content","FAIL","13630601","150",53,26.78
"3133","M7020001115334_2.fq.gz","Basic Statistics","PASS","13630601","150",53,24.98
"3134","M7020001115334_2.fq.gz","Per base sequence quality","PASS","13630601","150",53,24.98
"3135","M7020001115334_2.fq.gz","Per tile sequence quality","WARN","13630601","150",53,24.98
